biomarker_name,mdbid,condition_id,condition_name
Pyruvic acid,MDB00000118,2397,G.R.A.C.I.L.E. Syndrome
Pyruvic acid,MDB00000118,3049,Pyruvate Dehydrogenase Phosphatase Deficiency
Pyruvic acid,MDB00000118,5823,Eosinophilic Esophagitis
Ethanolamine,MDB00000071,220,Maple Syrup Urine Disease
Ethanolamine,MDB00000071,5705,Autosomal Dominant Polycystic Kidney Disease
(R)-3-Hydroxybutyric acid,MDB00000005,5,3 Hydroxy 3 Methylglutaryl Co A Lyase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,16,Long Chain 3 Hydroxyacyl Co A Dehydrogenase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,18,Medium Chain Acyl Co A Dehydrogenase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,34,Pregnancy
(R)-3-Hydroxybutyric acid,MDB00000005,42,Anoxia
(R)-3-Hydroxybutyric acid,MDB00000005,115,Diabetes Mellitus Type 2
(R)-3-Hydroxybutyric acid,MDB00000005,133,Schizophrenia
(R)-3-Hydroxybutyric acid,MDB00000005,138,Fumarase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,222,Meningitis
(R)-3-Hydroxybutyric acid,MDB00000005,251,Obesity
(R)-3-Hydroxybutyric acid,MDB00000005,1506,Carnitine Palmitoyltransferase I Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,1624,Pyruvate Carboxylase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,3049,Pyruvate Dehydrogenase Phosphatase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,4281,3 Hydroxyacyl Co A Dehydrogenase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,5988,Preeclampsia/Eclampsia
Pantothenic acid,MDB00013423,6328,Ethanol Consumption
Phenylacetic acid,MDB00000100,83,Chronic Kidney Disease
Phenylacetic acid,MDB00000100,203,Kidney Disease
Phenylacetic acid,MDB00000100,267,Phenylketonuria
Phenylacetic acid,MDB00000100,330,Uremia
Phenylacetic acid,MDB00000100,5823,Eosinophilic Esophagitis
Uridine,MDB00029980,206,Lesch Nyhan Syndrome
Cyclic AMP,MDB00000029,222,Meningitis
Acetoacetic acid,MDB00000030,5,3 Hydroxy 3 Methylglutaryl Co A Lyase Deficiency
Acetoacetic acid,MDB00000030,34,Pregnancy
Acetoacetic acid,MDB00000030,115,Diabetes Mellitus Type 2
Acetoacetic acid,MDB00000030,147,Glucose Transporter Type 1 Deficiency Syndrome
Acetoacetic acid,MDB00000030,201,Ketosis
Acetoacetic acid,MDB00000030,222,Meningitis
Acetoacetic acid,MDB00000030,267,Phenylketonuria
Acetoacetic acid,MDB00000030,1404,Succinyl Co A:3 Oxoacid Co A Transferase Deficiency
Acetoacetic acid,MDB00000030,5988,Preeclampsia/Eclampsia
L-Carnitine,MDB00000031,5,3 Hydroxy 3 Methylglutaryl Co A Lyase Deficiency
L-Carnitine,MDB00000031,34,Pregnancy
L-Carnitine,MDB00000031,251,Obesity
L-Carnitine,MDB00000031,252,Oculocerebrorenal Syndrome
L-Carnitine,MDB00000031,1506,Carnitine Palmitoyltransferase I Deficiency
L-Carnitine,MDB00000031,5823,Eosinophilic Esophagitis
3-Methoxytyramine,MDB00000011,262,Parkinson's Disease
Cholesterol,MDB00000034,178,Hypercholesterolemia
Cholesterol,MDB00000034,308,Smith Lemli Opitz Syndrome
Cholesterol,MDB00000034,1417,Donohue Syndrome
Ethanol,MDB00000054,34,Pregnancy
Ethanol,MDB00000054,83,Chronic Kidney Disease
Ethanol,MDB00000054,203,Kidney Disease
Ethanol,MDB00000054,5988,Preeclampsia/Eclampsia
Ethanol,MDB00000054,6328,Ethanol Consumption
Thymine,MDB00000127,55,Beta Ureidopropionase Deficiency
Thymine,MDB00000127,114,Dihydropyrimidinase Deficiency
Beta-Alanine,MDB00000028,33,Alzheimer's Disease
Beta-Alanine,MDB00000028,114,Dihydropyrimidinase Deficiency
Beta-Alanine,MDB00000028,557,Lewy Body Dementia
Beta-Alanine,MDB00000028,4050,GABA-Transaminase Deficiency
L-Threonine,MDB00000081,33,Alzheimer's Disease
L-Threonine,MDB00000081,133,Schizophrenia
L-Threonine,MDB00000081,251,Obesity
L-Threonine,MDB00000081,1195,Classic Citrullinemia
Citric acid,MDB00000049,67,Canavan Disease
Citric acid,MDB00000049,220,Maple Syrup Urine Disease
Citric acid,MDB00000049,281,Propionic Acidemia
Citric acid,MDB00000049,557,Lewy Body Dementia
Citric acid,MDB00000049,2761,Amish Type Microcephaly
Citric acid,MDB00000049,5823,Eosinophilic Esophagitis
L-Phenylalanine,MDB00000077,33,Alzheimer's Disease
L-Phenylalanine,MDB00000077,50,Bacterial Infections
L-Phenylalanine,MDB00000077,133,Schizophrenia
L-Phenylalanine,MDB00000077,220,Maple Syrup Urine Disease
L-Phenylalanine,MDB00000077,244,Myocardial Infarction
L-Phenylalanine,MDB00000077,267,Phenylketonuria
L-Phenylalanine,MDB00000077,303,Sepsis
L-Phenylalanine,MDB00000077,557,Lewy Body Dementia
L-Phenylalanine,MDB00000077,5864,Hyperphenylalaninemia
Dopamine,MDB00000039,33,Alzheimer's Disease
Dopamine,MDB00000039,45,Aromatic L Amino Acid Decarboxylase Deficiency
Dopamine,MDB00000039,124,Encephalitis
Dopamine,MDB00000039,186,Hypothyroidism
Dopamine,MDB00000039,208,Vitiligo
Dopamine,MDB00000039,222,Meningitis
Dopamine,MDB00000039,1243,Congenital Dopamine Beta-Hydroxylase Deficiency
Dopamine,MDB00000039,5823,Eosinophilic Esophagitis
Dihydrouracil,MDB00000040,114,Dihydropyrimidinase Deficiency
Dimethylamine,MDB00000046,34,Pregnancy
Dimethylamine,MDB00000046,267,Phenylketonuria
Dimethylamine,MDB00000046,294,Rhabdomyolysis
Succinic acid,MDB00000124,33,Alzheimer's Disease
Succinic acid,MDB00000124,34,Pregnancy
Succinic acid,MDB00000124,67,Canavan Disease
Succinic acid,MDB00000124,212,Lung Cancer
Succinic acid,MDB00000124,5988,Preeclampsia/Eclampsia
Urocanic acid,MDB00000140,1709,Urocanase Deficiency
Homogentisic acid,MDB00000062,30,Alkaptonuria
Glycerol,MDB00013420,34,Pregnancy
Glycerol,MDB00013420,115,Diabetes Mellitus Type 2
Glycerol,MDB00013420,5823,Eosinophilic Esophagitis
Glycerol,MDB00013420,5988,Preeclampsia/Eclampsia
Guanine,MDB00000063,33,Alzheimer's Disease
L-Tyrosine,MDB00000076,33,Alzheimer's Disease
L-Tyrosine,MDB00000076,157,Hawkinsinuria
L-Tyrosine,MDB00000076,303,Sepsis
L-Tyrosine,MDB00000076,557,Lewy Body Dementia
L-Tyrosine,MDB00000076,1195,Classic Citrullinemia
Thyroxine,MDB00000121,115,Diabetes Mellitus Type 2
Thyroxine,MDB00000121,186,Hypothyroidism
Thyroxine,MDB00000121,1212,Congenital Nongoitrous Hypothyroidism
Thyroxine,MDB00000121,1692,Pendred Syndrome
Thyroxine,MDB00000121,3985,Combined Pituitary Hormone Deficiency
Serotonin,MDB00000126,186,Hypothyroidism
Serotonin,MDB00000126,262,Parkinson's Disease
Serotonin,MDB00000126,302,Sepiapterin Reductase Deficiency
Serotonin,MDB00000126,1886,Brunner Syndrome
Serotonin,MDB00000126,5823,Eosinophilic Esophagitis
Porphobilinogen,MDB00013424,270,Porphyria
Hypoxanthine,MDB00013421,33,Alzheimer's Disease
Hypoxanthine,MDB00013421,67,Canavan Disease
Hypoxanthine,MDB00013421,175,Hydrocephalus
Hypoxanthine,MDB00013421,206,Lesch Nyhan Syndrome
Hypoxanthine,MDB00013421,316,Sulfite Oxidase Deficiency
Hypoxanthine,MDB00013421,330,Uremia
Hypoxanthine,MDB00013421,1734,Xanthinuria Type 1
Hypoxanthine,MDB00013421,1900,Phosphoribosylpyrophosphate Synthetase Superactivity
Estrone,MDB00000069,225,Menstrual Cycle
Estrone,MDB00000069,2005,X-Linked Ichthyosis
Butyric acid,MDB00000020,27,A.I.D.S.
Butyric acid,MDB00000020,99,Crohn's Disease
Butyric acid,MDB00000020,196,Irritable Bowel Syndrome
Butyric acid,MDB00000020,6247,Ulcerative Colitis
Thiosulfate,MDB00000125,1466,Molybdenum Cofactor Deficiency
Norepinephrine,MDB00000103,39,Subarachnoid Hemorrhage
Norepinephrine,MDB00000103,160,Heat Stress
Norepinephrine,MDB00000103,186,Hypothyroidism
Norepinephrine,MDB00000103,222,Meningitis
Norepinephrine,MDB00000103,330,Uremia
Norepinephrine,MDB00000103,1243,Congenital Dopamine Beta-Hydroxylase Deficiency
Deoxyguanosine,MDB00000044,285,Purine Nucleoside Phosphorylase Deficiency
Vanillylmandelic acid,MDB00000136,45,Aromatic L Amino Acid Decarboxylase Deficiency
Vanillylmandelic acid,MDB00000136,1886,Brunner Syndrome
Vanillylmandelic acid,MDB00000136,5823,Eosinophilic Esophagitis
"1,3-Diaminopropane",MDB00000002,1,Normal
"1,3-Diaminopropane",MDB00000002,207,Leukemia
Estradiol,MDB00000072,1085,Lipoid Congenital Adrenal Hyperplasia
Estradiol,MDB00000072,2005,X-Linked Ichthyosis
Aldosterone,MDB00000018,1085,Lipoid Congenital Adrenal Hyperplasia
Aldosterone,MDB00000018,1088,Congenital Adrenal Hyperplaia due to 17-alpha-Hydroxylase Deficiency
Aldosterone,MDB00000018,1098,Corticosterone Methyloxidase Type I Deficiency
Aldosterone,MDB00000018,1377,Antenatal Bartter Syndrome Type 2
Aldosterone,MDB00000018,2278,Antenatal Bartter Syndrome Type 1
Aldosterone,MDB00000018,4011,Type 4B Bartter Syndrome
Aldosterone,MDB00000018,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
Dehydroepiandrosterone,MDB00000041,3,21 Hydroxylase Deficiency
Dehydroepiandrosterone,MDB00000041,1085,Lipoid Congenital Adrenal Hyperplasia
Dehydroepiandrosterone,MDB00000041,1086,Antley Bixler Syndrome With Genital Anomalies And Disordered Steroidogenesis
Cysteinylglycine,MDB00000042,267,Phenylketonuria
Acetic acid,MDB00000021,34,Pregnancy
Acetic acid,MDB00000021,44,Argininosuccinic Aciduria
Acetic acid,MDB00000021,220,Maple Syrup Urine Disease
Acetic acid,MDB00000021,267,Phenylketonuria
Acetic acid,MDB00000021,281,Propionic Acidemia
Acetic acid,MDB00000021,5988,Preeclampsia/Eclampsia
Androstenedione,MDB00000026,2,11 Beta Hydroxylase Deficiency
Androstenedione,MDB00000026,4,Congenital Adrenal Hyperplasia
Androstenedione,MDB00000026,269,Polycystic Ovary Syndrome
Androstenedione,MDB00000026,295,Rheumatoid Arthritis
Androstenedione,MDB00000026,1085,Lipoid Congenital Adrenal Hyperplasia
Androstenedione,MDB00000026,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
Argininosuccinic acid,MDB00000025,44,Argininosuccinic Aciduria
Pipecolic acid,MDB00000036,24,Adrenoleukodystrophy
Pipecolic acid,MDB00000036,26,Refsum Disease
Pipecolic acid,MDB00000036,37,Anemia
Pipecolic acid,MDB00000036,222,Meningitis
Pipecolic acid,MDB00000036,266,Peroxisomal Diogenesis Disorder
Pipecolic acid,MDB00000036,1621,Pyridoxine Dependent Epilepsy
Pipecolic acid,MDB00000036,1629,Infantile Refsum Disease
Pipecolic acid,MDB00000036,6070,Zellweger Syndrome
Dihydrothymine,MDB00000043,55,Beta Ureidopropionase Deficiency
Dihydrothymine,MDB00000043,114,Dihydropyrimidinase Deficiency
Dihydrothymine,MDB00000043,5823,Eosinophilic Esophagitis
Glycerophosphocholine,MDB00000045,33,Alzheimer's Disease
Glycolic acid,MDB00013417,106,D 2 Hydroxyglutaric Aciduria
Glycolic acid,MDB00013417,138,Fumarase Deficiency
Glycolic acid,MDB00013417,154,Glycolic Aciduria
Glycolic acid,MDB00013417,161,Hemodialysis
Glycolic acid,MDB00013417,212,Lung Cancer
Glycolic acid,MDB00013417,1563,Primary Hyperoxaluria Type I
Glycolic acid,MDB00013417,5823,Eosinophilic Esophagitis
Homovanillic acid,MDB00013418,45,Aromatic L Amino Acid Decarboxylase Deficiency
Homovanillic acid,MDB00013418,73,Celiac Disease
Homovanillic acid,MDB00013418,133,Schizophrenia
Homovanillic acid,MDB00013418,136,Friedreich's Ataxia
Homovanillic acid,MDB00013418,186,Hypothyroidism
Homovanillic acid,MDB00013418,262,Parkinson's Disease
Homovanillic acid,MDB00013418,302,Sepiapterin Reductase Deficiency
Homovanillic acid,MDB00013418,1709,Urocanase Deficiency
Homovanillic acid,MDB00013418,1886,Brunner Syndrome
Homovanillic acid,MDB00013418,5823,Eosinophilic Esophagitis
Glyoxylic acid,MDB00000055,1563,Primary Hyperoxaluria Type I
Folic acid,MDB00000056,1291,Hereditary Folate Malabsorption
D-Glucose,MDB00000057,3,21 Hydroxylase Deficiency
D-Glucose,MDB00000057,11,Acute Myelogenous Leukemia
D-Glucose,MDB00000057,115,Diabetes Mellitus Type 2
D-Glucose,MDB00000057,290,Fanconi Syndrome
D-Glucose,MDB00000057,303,Sepsis
D-Glucose,MDB00000057,1297,"Fructose 1,6 Bisphosphatase Deficiency"
D-Glucose,MDB00000057,1506,Carnitine Palmitoyltransferase I Deficiency
D-Glucose,MDB00000057,1523,Familial Hyperinsulinemic Hypoglycemia
D-Glucose,MDB00000057,2270,Acute Myeloid Leukemia
D-Glucose,MDB00000057,4281,3 Hydroxyacyl Co A Dehydrogenase Deficiency
D-Glucose,MDB00000057,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
D-Glucose,MDB00000057,5904,Lipodystrophy
Glycine,MDB00000058,33,Alzheimer's Disease
Glycine,MDB00000058,44,Argininosuccinic Aciduria
Glycine,MDB00000058,113,D Glyceric Acidemia
Glycine,MDB00000058,126,Epilepsy
Glycine,MDB00000058,133,Schizophrenia
Glycine,MDB00000058,146,Glucoglycinuria
Glycine,MDB00000058,267,Phenylketonuria
Glycine,MDB00000058,281,Propionic Acidemia
Glycine,MDB00000058,557,Lewy Body Dementia
Glycine,MDB00000058,1358,Hyperammonemia due to Carbamoyl Phosphate Synthetase I Deficiency
Glycine,MDB00000058,3467,Phosphoserine Aminotransferase Deficiency
Glycine,MDB00000058,5497,Phosphoserine Phosphatase Deficiency
Glycine,MDB00000058,5705,Autosomal Dominant Polycystic Kidney Disease
Glycine,MDB00000058,5823,Eosinophilic Esophagitis
Fructose 6-phosphate,MDB00000059,557,Lewy Body Dementia
Guanidoacetic acid,MDB00013419,83,Chronic Kidney Disease
Guanidoacetic acid,MDB00013419,84,Chronic Renal Failure
Guanidoacetic acid,MDB00013419,267,Phenylketonuria
Guanidoacetic acid,MDB00013419,330,Uremia
Glyceric acid,MDB00000067,149,Glutaric Acidemia Type 2
Glyceric acid,MDB00000067,154,Glycolic Aciduria
Glyceric acid,MDB00000067,1563,Primary Hyperoxaluria Type I
L-Alanine,MDB00000078,33,Alzheimer's Disease
L-Alanine,MDB00000078,126,Epilepsy
L-Alanine,MDB00000078,133,Schizophrenia
L-Alanine,MDB00000078,159,Heart Failure
L-Alanine,MDB00000078,212,Lung Cancer
L-Alanine,MDB00000078,222,Meningitis
L-Alanine,MDB00000078,261,Paraquat Poisoning
L-Alanine,MDB00000078,2093,Pearson Marrow Pancreas Syndrome
L-Alanine,MDB00000078,2761,Amish Type Microcephaly
L-Alanine,MDB00000078,3049,Pyruvate Dehydrogenase Phosphatase Deficiency
L-Alanine,MDB00000078,5823,Eosinophilic Esophagitis
L-Proline,MDB00000079,34,Pregnancy
L-Proline,MDB00000079,151,Glutathione Synthetase Deficiency
L-Proline,MDB00000079,1370,Hyperprolinemia Type I
L-Proline,MDB00000079,1389,Iminoglycinuria
L-Proline,MDB00000079,5705,Autosomal Dominant Polycystic Kidney Disease
L-Asparagine,MDB00000082,207,Leukemia
L-Asparagine,MDB00000082,557,Lewy Body Dementia
L-Asparagine,MDB00000082,5823,Eosinophilic Esophagitis
Pregnenolone,MDB00000123,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
Isocitric acid,MDB00000093,33,Alzheimer's Disease
Isocitric acid,MDB00000093,42,Anoxia
Isocitric acid,MDB00000093,557,Lewy Body Dementia
Methylmalonic acid,MDB00000097,219,Malonyl Co A Decarboxylase Deficiency
Methylmalonic acid,MDB00000097,1453,cblA Deficiency Methylmalonic Aciduria
Methylmalonic acid,MDB00000097,1454,cblB Deficiency Methylmalonic Aciduria
Methylmalonic acid,MDB00000097,1700,Transcobalamin Ii Deficiency
Methylmalonic acid,MDB00000097,5823,Eosinophilic Esophagitis
Sorbitol,MDB00000120,330,Uremia
Sorbitol,MDB00000120,5823,Eosinophilic Esophagitis
Taurine,MDB00000122,316,Sulfite Oxidase Deficiency
Taurine,MDB00000122,1466,Molybdenum Cofactor Deficiency
Taurine,MDB00000122,5705,Autosomal Dominant Polycystic Kidney Disease
Liothyronine,MDB00000128,2185,Proprotein Convertase 1/3 Deficiency
"3,4-Dihydroxyphenylglycol",MDB00000143,224,Menkes Disease
18-Hydroxycorticosterone,MDB00000144,318,Aldosterone Biosynthesis Defects
Tyramine,MDB00000142,1886,Brunner Syndrome
Xanthine,MDB00000137,67,Canavan Disease
Xanthine,MDB00000137,107,Degenerative Disc Disease
Xanthine,MDB00000137,175,Hydrocephalus
Xanthine,MDB00000137,206,Lesch Nyhan Syndrome
Xanthine,MDB00000137,316,Sulfite Oxidase Deficiency
Xanthine,MDB00000137,330,Uremia
Xanthine,MDB00000137,1466,Molybdenum Cofactor Deficiency
Xanthine,MDB00000137,1734,Xanthinuria Type 1
Xanthine,MDB00000137,1900,Phosphoribosylpyrophosphate Synthetase Superactivity
"(S)-3,4-Dihydroxybutyric acid",MDB00000147,29,Aldehyde Dehydrogenase Deficiency
Dimethylglycine,MDB00000048,83,Chronic Kidney Disease
Dimethylglycine,MDB00000048,203,Kidney Disease
Dimethylglycine,MDB00000048,330,Uremia
